category,datetime,headline,id,image,related,source,summary,url
company,2025-08-06 07:00:39,Trump Says Japan to Import Ford’s Huge F-150 Pickup Trucks,136232110,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"(Bloomberg) -- Donald Trump said Japan would accept imports of Ford’s huge F-150 pickup trucks, in the latest sign that the two countries are at odds in their understanding of a trade agreement the US President announced last month.Most Read from BloombergMayor Asked to Explain $1.4 Billion of Wasted Johannesburg FundsAll Hail the Humble Speed HumpPATH Train Service Resumes After Fire at Jersey City StationMajor Istanbul Projects Are Stalling as City Leaders Sit in JailWhat England’s New Nationa",https://finnhub.io/api/news?id=2acd16f812b951f661c4d5e9c9c112036d659affd8d44fda443c3e587c64ed97
company,2025-08-06 06:46:00,Baron Opportunity Fund Q2 2025 Shareholder Letter,136231878,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1158571591/image_1158571591.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Baron Opportunity Fund posted solid gains for the quarter, outperforming its benchmark, the Russell 3000 Growth Index. Read more here.",https://finnhub.io/api/news?id=17fe6f507daece5e7d64361b6b20f81ddf6d6c8e4c0dc77e5f0fa0c37da50991
company,2025-08-06 05:00:00,In Phase Or Out Of Sync? Staying The Course In Dividend Growth,136231556,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1972341389/image_1972341389.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"In 2025, dividend growth strategies like theÂ WisdomTree U.S. Quality Dividend Growth Fund have lagged the more tech-heavyÂ S&P 500. Read more here.",https://finnhub.io/api/news?id=fdaf930ac08989fac1b0fb8c9273fd19410abf8abaf10933a4532847eec17987
company,2025-08-06 04:39:00,Auxier Asset Management Summer 2025 Market Commentary,136231483,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2215724553/image_2215724553.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Markets have been a rollercoaster for investors in 2025, with every major benchmark starting the year down in the first quarter to all being up for the second quarter and year-to-date.",https://finnhub.io/api/news?id=eadda7b84c914659d8a4bacbbdaaa3f292348896b4f845a356bbe7409ff8c4a3
company,2025-08-06 03:17:35,Jamf Earnings: What To Look For From JAMF,136232111,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple device management company, Jamf (NASDAQ:JAMF) will be announcing earnings results this Thursday after the bell. Here’s what to expect.",https://finnhub.io/api/news?id=159c9591e0fe0a40d7a431257bfb38e095bbcad04b69ed7a7806543806efe39c
company,2025-08-06 02:29:51,OpenAI in Talks for Share Sale at $500 Billion Valuation,136232100,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"(Bloomberg) -- OpenAI is in early talks about a potential sale of stock for current and former employees at a valuation of about $500 billion, people briefed on the investment discussions said, marking an enormous gain in value for the artificial intelligence leader.Most Read from BloombergMayor Asked to Explain $1.4 Billion of Wasted Johannesburg FundsAll Hail the Humble Speed HumpPATH Train Service Resumes After Fire at Jersey City StationMajor Istanbul Projects Are Stalling as City Leaders Si",https://finnhub.io/api/news?id=c9599131e5646835dbdd2d5663fd485e79a58232920bbd4306c37daf3de24fc8
company,2025-08-06 00:00:00,"Down 19% This Year, Has Apple Stock Become a Bargain Buy?",136232113,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple's stock is currently trading around 30 times earnings, which is in line with its five-year average.",https://finnhub.io/api/news?id=f55e4d69fc27035700dea71924a3abb302ab9abd8949a4c312fe28446bec8edd
company,2025-08-05 21:07:49,Apple supplier Skyworks forecasts upbeat quarterly results on strong chip demand,136232114,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple supplier Skyworks Solutions forecast fourth-quarter revenue and profit above Wall Street expectations on Tuesday, benefiting from steady demand for its analog chips amid economic uncertainty, sending its shares up around 10% in extended trading. Demand for Skyworks' chips has remained strong, supported by their applications across industries such as automotive and mobile, even as global trade tensions raise concerns over supply chain disruptions and rising costs. ""We're encouraged by the momentum in mobile and steady strength across our broad markets, driven by long-term growth trends in edge IoT, automotive and data center,"" CEO Phil Brace said.",https://finnhub.io/api/news?id=ed391ad615dc3410b8e1f84d0127c3ac8dd8ded9cc7c06104dd280ec76abb8bb
company,2025-08-05 20:26:00,"Meta vs. Alphabet Stock: The Case for Buying One, Not the Other",136232115,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Loop capital analyst Rob Sanderson increased his price targets on both, but stuck with a hold rating on one.",https://finnhub.io/api/news?id=65059c63029e94ec1601129b3444f6d10ce135a043ae7fb84874006da83ec7dc
company,2025-08-05 20:19:00,Companies Are Sounding Ebullient on Trump’s Tax Law. Tariffs Could Be a Killer.,136217234,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The tax legislation, which President Donald Trump signed into law on July 4, makes permanent a trio of corporate tax breaks.",https://finnhub.io/api/news?id=dbd1bef66325b44e18dd0f531cd618e99c2e1f35dc17a9c2c9a22c3543796ce9
company,2025-08-05 19:34:21,"Commentary: Tariffs are denting profits, and maybe soon your portfolio",136232117,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Dozens of companies are reporting lower profits caused by Trump's tariffs. Stock values haven't adjusted — yet.,https://finnhub.io/api/news?id=e7347708873d9ef4dadaed4b6509bc0ed65324c16396cb31bf6713272d3a4eca
company,2025-08-05 19:34:21,"Tariffs are denting profits, and maybe soon your portfolio",136217077,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Dozens of companies are reporting lower profits caused by Trump's tariffs. Stock values haven't adjusted — yet.,https://finnhub.io/api/news?id=301f829f2259a856d871a9066e15cec28259770b9d7f270d7fba346715c121ac
company,2025-08-05 18:20:13,"Apple (AAPL) May Take a $10B Hit From Google Ruling, Yet Analyst Sees Upside",136217078,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the AI Stocks Analysts Are Watching Closely. On August 4, BofA Securities analyst Wamsi Mohan reiterated a Buy rating on the stock with a $240.00 price target. According to the firm, Apple may lose half of the $20 bn along with annual payment from Google if it is not […]",https://finnhub.io/api/news?id=937c5cabcc4c37e25fcd4d9a7a5e384091d502be5aeead5b6c9b39d42cda9a3c
company,2025-08-05 17:54:34,Apple's Unthinkable 'Nokia/Blackberry Moment' Could Be Imminent,136219327,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2198122092/image_2198122092.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover why Apple Inc.'s dominance may be waning as innovation slows & insiders sell. Click for my updated look at AAPL stock post Q3 earnings and a look ahead.,https://finnhub.io/api/news?id=867c23aeee74a5486828bd70450c869820f62af75675d58e65c350b9b5200e14
company,2025-08-05 17:39:12,Foxconn to sell former car factory in Ohio for $375m,136217065,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The huge Ohio site is expected to support AI data centres.,https://finnhub.io/api/news?id=08f5c596c98629861d8d08404f1cce594c921de2c68ae1dbf971a09303052a43
company,2025-08-05 16:39:06,TSMC Stock Slips On Suspected Trade Secrets Theft,136214728,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,TSMC stock falls on news of suspected trade secrets theft at the semiconductor manufacturing powerhouse.,https://finnhub.io/api/news?id=35ffd055d57e91e56d1e70f29ca796af6ef9b1faa95b4bd493ee50f2822f1fc1
company,2025-08-05 16:37:39,Warren Buffett Just Bought Even More of This Dirt-Cheap Stock,136214762,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Berkshire Hathaway now owns 37% of this company.,https://finnhub.io/api/news?id=b526b79b169ed4871e78a7ae3620879a6c9b2af353b75c69c21a24691ea56a3c
company,2025-08-05 16:25:53,Craig-Hallum Lifts Price Objective on Qorvo (QRVO) Stock,136214763,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Qorvo, Inc. (NASDAQ:QRVO) is one of the Most Undervalued Semiconductor Stocks to Buy According to Analysts. On July 30, Craig-Hallum analyst Anthony Stoss lifted the company’s price objective to $110 from $85, while keeping a “Buy” rating, as reported by The Fly. The firm highlighted that Qorvo, Inc. (NASDAQ:QRVO) posted June revenues and EPS above the Street estimates. Furthermore, […]",https://finnhub.io/api/news?id=c0d93813f1c6222589d15af7c7e7fd068fc6e1d414adcf655187b3f254078803
company,2025-08-05 16:25:02,Don’t Panic on Nasdaq Dips: Leverage Seasonal Trends for Smarter Trades,136214731,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Are you misreading the Nasdaq’s August dip? Seasonal data shows a consistent rally into mid-September, despite early weakness. Rethink your approach with correlated S&P 500 moves and technical support zones.",https://finnhub.io/api/news?id=a03031d624dee3c227ae99acf328d4fdae6e7dfb8269c4065e2358be1a0a18b2
company,2025-08-05 15:45:40,"Jim Cramer on Apple: “Own it, Don’t Trade It”",136214765,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the stocks that Jim Cramer spoke about. During the episode Cramer discussed the company’s earnings and he commented: “Now, we also heard from Apple, whose sales and earnings came in substantially better thanks to surprisingly strong iPhone sales. Even though Chinese business improved, people always want to write off, […]",https://finnhub.io/api/news?id=107bee842b670329fe3d197e41cb055387f6e8e99dbeae9b8ef91b002214dcb9
company,2025-08-05 15:00:00,ULTRALOQ Makes First Apple Home Key-Compatible Smart Lock,136214766,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"ULTRALOQ, a best-selling smart lock brand under Xthings (a global leader in AIoT solutions), today announced the general availability of ULTRALOQ's first lock compatible with Apple Home Key, Bolt NFC - Works With Apple Home Key.",https://finnhub.io/api/news?id=311ffe20d9c0a69eb1d79f0a8d5e8fb996c8cfde88186cab74439cbb0e65a8ec
company,2025-08-05 14:36:28,August 2025 shop closures - full list revealed,136214767,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,A number of big names on the High Street will close in the coming weeks,https://finnhub.io/api/news?id=025b82ad2d86b5359d760df3a670caf9892800a89bd6fe504edbc77016359371
company,2022-05-20 13:45:01,Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick,111104465,https://s.yimg.com/uu/api/res/1.2/F3nzpi36wi9juoO_v9PrEA--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/2a50596f066181e48e4ae0ad6be00462,AAPL,Yahoo,"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",https://finnhub.io/api/news?id=c0e0be812cb6717a3218164fb93417ac54ebeb30f6bf73d80bace90728dfd1b4
company,2025-08-05 13:26:10,Why Apple Might Be the Most Overlooked AI Play in the Market,136212051,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple is building long-term growth, not chasing the AI hype.",https://finnhub.io/api/news?id=21626fa62dbc0da4117a2ea735552d1de0844f0ea53bda4d89ed3d96224223d7
company,2025-08-05 13:15:05,Why Investors Should Expect The July CPI To Tick Higher,136214557,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2211730607/image_2211730607.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Tariff risks remain high for July CPI. A higher CPI print increases the likelihood of a Fed rate cut. Check out the expected implications of July CPI report.,https://finnhub.io/api/news?id=501f33d90b61d9605caccb84cfd16a2c41334b19f8bf3760b5797b84147ce991
company,2025-08-05 13:00:02,Is Trending Stock Apple Inc. (AAPL) a Buy Now?,136214769,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Recently, Zacks.com users have been paying close attention to Apple (AAPL). This makes it worthwhile to examine what the stock has in store.",https://finnhub.io/api/news?id=f7838146e7087fe7d086c24bf13ef5e56b6d2dad049924ba20925878b255266e
company,2025-08-05 12:37:35,Latest News In Cloud AI - Rackspace Boosts Cloud Management With New AI Tools,136212075,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Rackspace Technology has announced the launch of its enhanced Cloud Management Platform, designed to simplify and optimize multi-cloud and hybrid environments through AI-enabled tools. The platform offers comprehensive observability and application optimization in addition to delivering a flexible consumption-based model that lowers entry barriers. By integrating agile and DevOps methodologies, the platform aids organizations in achieving increased operational efficiency and resilience. The...",https://finnhub.io/api/news?id=6cd37eb5230916d1f24367b29f474c8d743f6733a66991b8f84b873705dc843e
company,2025-08-05 12:30:00,IBN Initiates Coverage of Wearable Devices Ltd. (NASDAQ: WLDS),136212090,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"AUSTIN, Texas, Aug. 05, 2025 (GLOBE NEWSWIRE) -- via IBN -- Wearable Devices Ltd. (NASDAQ: WLDS), a technology growth company specializing in artificial intelligence (“AI”)-powered touchless sensing wearables, has selected IBN, a multifaceted financial news and publishing company serving private and public entities, to spearhead its corporate communications efforts. Wearable Devices is redefining human-computer interaction by developing innovative neural input wearables powered by AI. Its flagsh",https://finnhub.io/api/news?id=8f37f8ff3455ba7198bad4e0c9b7603660ac1ea7e1fbdb8704d153052e01d4ff
company,2025-08-05 12:16:26,Apple: Ignore The Short-Term Noise,136214279,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Despite not splurging on AI infrastructure spending, Apple's disciplined approach is a strategic strength, not a weakness, preserving robust cash flow. Read the latest stock analysis here.",https://finnhub.io/api/news?id=6f79aa3a665faa953e8e849735c09852725f404335acac5d7e794253036b2c14
company,2025-08-05 12:15:16,Data Center REITs: Own The Real Estate Behind AI,136214282,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1609437924/image_1609437924.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"AI-driven demand is transforming data center REITs, with DLR and EQIX well-positioned despite recent volatility and short-term setbacks in 2025. Click to read.",https://finnhub.io/api/news?id=c8bfed6dd8a76fb64cdf7559bde6b4d83a9df93ac85d0ae8ac87b095754344da
company,2025-08-05 11:22:12,Do You Believe in Apple’s (AAPL) Long-Term Compelling Value Proposition?,136212091,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"RiverPark Advisors, an investment advisory firm and sponsor of the RiverPark family of mutual funds, released its “RiverPark Large Growth Fund” Q2 2025 investor letter. A copy of the letter can be downloaded here. U.S. equity markets surged in the second quarter, with the S&P 500 Total Return Index rising 10.94% and the Russell 1000 […]",https://finnhub.io/api/news?id=fa89fb26a6293b552f10a63da767e7c54a1493455115bc45b0f177c64f26218e
